video_index,video_name,frame_index,center_x,center_y,x1,y1,x2,y2,confidence
2,single_car_video_3_speed_1V_3_header.mp4,32,103.07,484.96,13.09,392.77,193.06,577.14,0.8763
2,single_car_video_3_speed_1V_3_header.mp4,33,107.11,484.39,11.84,390.2,202.37,578.59,0.8782
2,single_car_video_3_speed_1V_3_header.mp4,34,111.68,488.55,20.6,396.91,202.77,580.19,0.8685
2,single_car_video_3_speed_1V_3_header.mp4,35,115.42,492.54,26.23,402.21,204.61,582.88,0.8615
2,single_car_video_3_speed_1V_3_header.mp4,36,119.32,498.33,27.91,404.73,210.72,591.93,0.8602
2,single_car_video_3_speed_1V_3_header.mp4,37,118.68,500.98,24.66,407.64,212.7,594.33,0.86
2,single_car_video_3_speed_1V_3_header.mp4,38,123.93,501.24,34.25,408.04,213.6,594.44,0.8513
2,single_car_video_3_speed_1V_3_header.mp4,39,128.39,505.95,40.17,415.49,216.61,596.42,0.8602
2,single_car_video_3_speed_1V_3_header.mp4,40,130.11,512.53,41.1,421.71,219.12,603.35,0.8712
2,single_car_video_3_speed_1V_3_header.mp4,41,134.71,514.66,48.87,424.17,220.55,605.15,0.8726
2,single_car_video_3_speed_1V_3_header.mp4,42,139.75,517.14,58.07,427.03,221.42,607.24,0.8688
2,single_car_video_3_speed_1V_3_header.mp4,43,139.77,522.7,58.82,429.15,220.71,616.26,0.8825
2,single_car_video_3_speed_1V_3_header.mp4,44,141.1,524.84,60.96,429.91,221.24,619.77,0.8792
2,single_car_video_3_speed_1V_3_header.mp4,45,143.4,527.35,63.53,430.77,223.26,623.94,0.8606
2,single_car_video_3_speed_1V_3_header.mp4,46,146.46,530.14,64.84,432.47,228.07,627.82,0.8511
2,single_car_video_3_speed_1V_3_header.mp4,47,148.08,533.51,65.59,436.97,230.56,630.04,0.8462
2,single_car_video_3_speed_1V_3_header.mp4,48,151.18,537.48,68.71,443.19,233.66,631.77,0.8508
2,single_car_video_3_speed_1V_3_header.mp4,49,152.42,541.7,67.65,447.59,237.19,635.8,0.8695
2,single_car_video_3_speed_1V_3_header.mp4,50,155.04,544.67,71.63,451.95,238.46,637.38,0.8754
2,single_car_video_3_speed_1V_3_header.mp4,51,154.89,546.53,71.13,453.4,238.65,639.67,0.8705
2,single_car_video_3_speed_1V_3_header.mp4,52,157.85,552.11,74.75,461.04,240.94,643.19,0.8461
2,single_car_video_3_speed_1V_3_header.mp4,53,160.04,555.58,74.02,461.66,246.07,649.5,0.8378
2,single_car_video_3_speed_1V_3_header.mp4,54,163.45,558.59,75.62,464.03,251.29,653.15,0.8298
2,single_car_video_3_speed_1V_3_header.mp4,55,164.6,563.64,77.86,470.99,251.34,656.28,0.8061
2,single_car_video_3_speed_1V_3_header.mp4,56,168.84,567.7,81.13,473.15,256.54,662.24,0.8177
2,single_car_video_3_speed_1V_3_header.mp4,57,172.13,571.56,87.04,474.81,257.22,668.31,0.8471
2,single_car_video_3_speed_1V_3_header.mp4,58,172.32,574.54,87.22,478.23,257.41,670.85,0.8489
2,single_car_video_3_speed_1V_3_header.mp4,59,173.53,577.2,87.21,478.57,259.84,675.83,0.8484
2,single_car_video_3_speed_1V_3_header.mp4,60,176.32,579.76,89.48,481.67,263.16,677.85,0.8735
2,single_car_video_3_speed_1V_3_header.mp4,61,178.67,581.55,91.52,482.2,265.82,680.91,0.8548
2,single_car_video_3_speed_1V_3_header.mp4,62,180.7,581.68,92.51,481.2,268.9,682.17,0.8507
2,single_car_video_3_speed_1V_3_header.mp4,63,181.88,586.26,93.58,490.71,270.17,681.82,0.8597
2,single_car_video_3_speed_1V_3_header.mp4,64,188.6,592.6,106.43,502.27,270.77,682.94,0.8499
2,single_car_video_3_speed_1V_3_header.mp4,65,194.05,597.94,113.05,502.61,275.05,693.27,0.8505
2,single_car_video_3_speed_1V_3_header.mp4,66,194.61,600.98,114.0,507.24,275.21,694.71,0.8541
2,single_car_video_3_speed_1V_3_header.mp4,67,196.41,603.22,114.63,508.05,278.19,698.38,0.8559
2,single_car_video_3_speed_1V_3_header.mp4,68,198.42,605.42,117.84,510.43,278.99,700.41,0.8608
2,single_car_video_3_speed_1V_3_header.mp4,69,200.52,608.84,119.01,514.35,282.03,703.33,0.8618
2,single_car_video_3_speed_1V_3_header.mp4,70,202.08,612.89,121.21,520.6,282.95,705.19,0.8522
2,single_car_video_3_speed_1V_3_header.mp4,71,203.92,615.32,121.4,523.0,286.44,707.63,0.8528
2,single_car_video_3_speed_1V_3_header.mp4,72,204.79,618.83,121.74,526.34,287.83,711.33,0.8627
2,single_car_video_3_speed_1V_3_header.mp4,73,206.04,621.93,122.83,529.13,289.24,714.73,0.8639
2,single_car_video_3_speed_1V_3_header.mp4,74,208.55,626.42,123.31,532.49,293.79,720.35,0.8734
2,single_car_video_3_speed_1V_3_header.mp4,75,208.96,631.31,126.01,537.17,291.92,725.45,0.8725
2,single_car_video_3_speed_1V_3_header.mp4,76,212.51,635.74,128.62,544.06,296.4,727.41,0.8666
2,single_car_video_3_speed_1V_3_header.mp4,77,213.85,641.42,130.68,545.62,297.01,737.22,0.8596
2,single_car_video_3_speed_1V_3_header.mp4,78,215.71,647.31,130.93,549.72,300.48,744.9,0.8583
2,single_car_video_3_speed_1V_3_header.mp4,79,214.42,651.5,132.93,555.31,295.9,747.68,0.8448
2,single_car_video_3_speed_1V_3_header.mp4,80,221.63,654.36,150.12,557.0,293.15,751.72,0.8577
2,single_car_video_3_speed_1V_3_header.mp4,81,223.84,658.68,151.34,560.23,296.34,757.13,0.8292
2,single_car_video_3_speed_1V_3_header.mp4,82,224.96,663.36,153.21,565.05,296.71,761.68,0.8253
2,single_car_video_3_speed_1V_3_header.mp4,83,226.62,668.01,156.76,570.33,296.48,765.69,0.8575
2,single_car_video_3_speed_1V_3_header.mp4,84,219.39,674.08,142.43,577.46,296.35,770.7,0.8214
2,single_car_video_3_speed_1V_3_header.mp4,85,220.5,677.13,143.75,579.95,297.25,774.31,0.8217
2,single_car_video_3_speed_1V_3_header.mp4,86,225.07,679.15,154.67,580.6,295.47,777.7,0.8298
2,single_car_video_3_speed_1V_3_header.mp4,87,225.21,682.43,156.41,583.47,294.01,781.38,0.8396
2,single_car_video_3_speed_1V_3_header.mp4,88,225.0,686.52,156.84,588.04,293.16,785.0,0.8432
2,single_car_video_3_speed_1V_3_header.mp4,89,223.29,690.19,155.34,593.45,291.23,786.92,0.8344
2,single_car_video_3_speed_1V_3_header.mp4,90,224.33,698.22,155.75,600.27,292.91,796.18,0.8433
2,single_car_video_3_speed_1V_3_header.mp4,91,224.25,701.05,157.15,602.47,291.34,799.62,0.8319
2,single_car_video_3_speed_1V_3_header.mp4,92,222.25,705.47,154.95,605.46,289.55,805.49,0.8848
2,single_car_video_3_speed_1V_3_header.mp4,93,220.7,708.11,153.58,608.24,287.82,807.99,0.8813
2,single_car_video_3_speed_1V_3_header.mp4,94,219.07,711.82,152.23,612.86,285.92,810.77,0.8978
2,single_car_video_3_speed_1V_3_header.mp4,95,218.98,717.22,150.87,622.46,287.09,811.98,0.8577
2,single_car_video_3_speed_1V_3_header.mp4,96,220.85,724.94,156.22,626.17,285.49,823.71,0.8519
2,single_car_video_3_speed_1V_3_header.mp4,97,219.62,728.62,155.37,628.96,283.87,828.27,0.8965
2,single_car_video_3_speed_1V_3_header.mp4,98,216.52,732.46,150.74,632.87,282.3,832.04,0.9102
2,single_car_video_3_speed_1V_3_header.mp4,99,215.8,735.58,149.13,636.07,282.47,835.09,0.9196
2,single_car_video_3_speed_1V_3_header.mp4,100,216.15,740.41,150.18,642.67,282.12,838.16,0.9067
2,single_car_video_3_speed_1V_3_header.mp4,101,216.22,748.11,151.48,649.81,280.96,846.41,0.8445
2,single_car_video_3_speed_1V_3_header.mp4,102,217.65,751.64,155.71,652.52,279.6,850.77,0.8875
2,single_car_video_3_speed_1V_3_header.mp4,103,215.57,755.75,151.84,656.28,279.31,855.22,0.8802
2,single_car_video_3_speed_1V_3_header.mp4,104,213.82,758.77,148.77,659.53,278.88,858.01,0.88
2,single_car_video_3_speed_1V_3_header.mp4,105,212.16,763.62,145.47,663.29,278.86,863.94,0.8062
2,single_car_video_3_speed_1V_3_header.mp4,106,210.53,771.04,147.26,671.91,273.8,870.17,0.867
2,single_car_video_3_speed_1V_3_header.mp4,107,210.35,774.36,147.97,675.29,272.72,873.44,0.864
2,single_car_video_3_speed_1V_3_header.mp4,108,211.65,776.7,145.1,677.9,278.2,875.49,0.8864
2,single_car_video_3_speed_1V_3_header.mp4,109,211.67,781.41,142.17,680.73,281.16,882.08,0.8639
2,single_car_video_3_speed_1V_3_header.mp4,110,208.5,784.87,138.56,683.9,278.44,885.83,0.858
2,single_car_video_3_speed_1V_3_header.mp4,111,207.08,790.83,140.61,692.85,273.54,888.82,0.8091
2,single_car_video_3_speed_1V_3_header.mp4,112,202.0,795.31,133.59,695.78,270.4,894.84,0.8263
2,single_car_video_3_speed_1V_3_header.mp4,113,207.28,800.63,135.49,702.51,279.06,898.76,0.8275
2,single_car_video_3_speed_1V_3_header.mp4,114,205.67,804.39,131.93,706.07,279.4,902.7,0.8501
2,single_car_video_3_speed_1V_3_header.mp4,115,198.79,809.95,128.42,708.75,269.16,911.14,0.8049
2,single_car_video_3_speed_1V_3_header.mp4,116,202.04,813.57,127.34,715.8,276.75,911.35,0.808
2,single_car_video_3_speed_1V_3_header.mp4,117,201.29,820.53,124.99,720.71,277.6,920.35,0.8177
2,single_car_video_3_speed_1V_3_header.mp4,118,196.83,823.86,119.5,725.2,274.16,922.53,0.7893
2,single_car_video_3_speed_1V_3_header.mp4,119,194.23,827.69,116.82,727.54,271.63,927.83,0.8558
2,single_car_video_3_speed_1V_3_header.mp4,120,191.01,829.61,110.27,729.33,271.76,929.9,0.8582
2,single_car_video_3_speed_1V_3_header.mp4,121,190.39,833.62,107.34,731.88,273.44,935.36,0.8691
2,single_car_video_3_speed_1V_3_header.mp4,122,189.32,835.1,107.01,735.14,271.63,935.05,0.8456
2,single_car_video_3_speed_1V_3_header.mp4,123,187.22,840.45,107.11,743.5,267.32,937.41,0.8579
2,single_car_video_3_speed_1V_3_header.mp4,124,184.21,846.55,101.53,747.42,266.89,945.67,0.8741
2,single_car_video_3_speed_1V_3_header.mp4,125,183.95,848.9,99.73,749.08,268.16,948.73,0.8786
2,single_car_video_3_speed_1V_3_header.mp4,126,178.89,856.17,92.12,756.51,265.65,955.82,0.8729
2,single_car_video_3_speed_1V_3_header.mp4,127,173.12,860.08,83.87,760.88,262.37,959.29,0.8552
2,single_car_video_3_speed_1V_3_header.mp4,128,167.83,861.72,81.02,763.04,254.65,960.4,0.8363
2,single_car_video_3_speed_1V_3_header.mp4,129,167.37,866.06,80.71,765.1,254.04,967.02,0.8249
2,single_car_video_3_speed_1V_3_header.mp4,130,164.51,869.72,75.36,767.79,253.66,971.65,0.8517
2,single_car_video_3_speed_1V_3_header.mp4,131,162.99,873.17,72.25,773.69,253.72,972.66,0.871
2,single_car_video_3_speed_1V_3_header.mp4,132,161.56,877.34,69.4,778.98,253.72,975.7,0.8813
2,single_car_video_3_speed_1V_3_header.mp4,133,158.21,881.32,66.28,784.74,250.15,977.89,0.8848
2,single_car_video_3_speed_1V_3_header.mp4,134,154.95,883.8,62.69,788.02,247.21,979.59,0.8804
2,single_car_video_3_speed_1V_3_header.mp4,135,151.69,887.06,60.83,790.23,242.55,983.88,0.8883
2,single_car_video_3_speed_1V_3_header.mp4,136,148.55,893.54,56.54,794.6,240.55,992.49,0.902
2,single_car_video_3_speed_1V_3_header.mp4,137,147.26,900.84,55.48,800.77,239.04,1000.92,0.9039
2,single_car_video_3_speed_1V_3_header.mp4,138,143.51,900.51,50.75,800.32,236.27,1000.71,0.8916
2,single_car_video_3_speed_1V_3_header.mp4,139,138.09,902.92,42.03,803.68,234.15,1002.16,0.8933
2,single_car_video_3_speed_1V_3_header.mp4,140,133.97,906.55,37.19,809.76,230.75,1003.33,0.8837
2,single_car_video_3_speed_1V_3_header.mp4,141,126.67,908.72,31.48,812.55,221.86,1004.89,0.8651
2,single_car_video_3_speed_1V_3_header.mp4,142,125.35,909.2,29.72,814.74,220.98,1003.66,0.8689
2,single_car_video_3_speed_1V_3_header.mp4,143,115.45,913.68,17.25,820.21,213.65,1007.14,0.8664
2,single_car_video_3_speed_1V_3_header.mp4,144,109.95,918.57,6.8,824.2,213.1,1012.94,0.8571
2,single_car_video_3_speed_1V_3_header.mp4,145,108.42,922.11,5.33,829.32,211.51,1014.91,0.8589
2,single_car_video_3_speed_1V_3_header.mp4,146,108.32,923.91,5.88,833.08,210.77,1014.75,0.8587
2,single_car_video_3_speed_1V_3_header.mp4,147,104.42,929.14,1.86,835.94,206.99,1022.34,0.8762
2,single_car_video_3_speed_1V_3_header.mp4,148,103.16,931.1,1.58,837.97,204.73,1024.23,0.8803
2,single_car_video_3_speed_1V_3_header.mp4,149,101.45,933.05,1.18,840.27,201.72,1025.84,0.8894
2,single_car_video_3_speed_1V_3_header.mp4,150,98.01,935.81,1.4,841.96,194.61,1029.65,0.8991
2,single_car_video_3_speed_1V_3_header.mp4,151,96.73,940.39,1.34,845.21,192.11,1035.58,0.8999
2,single_car_video_3_speed_1V_3_header.mp4,152,94.77,945.33,1.26,849.52,188.29,1041.14,0.8909
2,single_car_video_3_speed_1V_3_header.mp4,153,92.62,949.14,0.23,850.97,185.01,1047.31,0.8936
2,single_car_video_3_speed_1V_3_header.mp4,154,91.14,954.56,0.14,855.86,182.15,1053.26,0.8964
2,single_car_video_3_speed_1V_3_header.mp4,155,87.07,956.79,0.07,860.6,174.06,1052.98,0.872
2,single_car_video_3_speed_1V_3_header.mp4,156,85.69,960.64,0.0,862.66,171.37,1058.62,0.8497
2,single_car_video_3_speed_1V_3_header.mp4,157,83.22,964.95,2.5,866.97,163.94,1062.93,0.8424
2,single_car_video_3_speed_1V_3_header.mp4,158,82.32,967.26,2.47,870.08,162.17,1064.44,0.8375
2,single_car_video_3_speed_1V_3_header.mp4,159,81.39,970.52,2.56,876.5,160.21,1064.54,0.8351
2,single_car_video_3_speed_1V_3_header.mp4,160,77.44,967.28,0.0,878.31,154.87,1056.24,0.8595
2,single_car_video_3_speed_1V_3_header.mp4,161,76.58,969.56,0.0,882.04,153.15,1057.08,0.8414
2,single_car_video_3_speed_1V_3_header.mp4,162,76.35,969.0,0.0,884.26,152.7,1053.74,0.8427
2,single_car_video_3_speed_1V_3_header.mp4,163,71.85,968.92,0.0,885.57,143.7,1052.27,0.821
2,single_car_video_3_speed_1V_3_header.mp4,164,70.54,971.87,0.0,890.04,141.09,1053.69,0.8543
2,single_car_video_3_speed_1V_3_header.mp4,165,68.53,976.46,0.0,893.55,137.07,1059.38,0.8732
2,single_car_video_3_speed_1V_3_header.mp4,166,66.04,977.36,0.0,890.18,132.08,1064.55,0.9021
2,single_car_video_3_speed_1V_3_header.mp4,167,63.36,976.35,0.0,895.59,126.71,1057.11,0.8813
2,single_car_video_3_speed_1V_3_header.mp4,168,61.87,978.13,0.0,898.67,123.74,1057.59,0.8811
2,single_car_video_3_speed_1V_3_header.mp4,169,60.26,980.68,0.0,901.87,120.51,1059.48,0.9097
2,single_car_video_3_speed_1V_3_header.mp4,170,57.45,983.39,0.0,907.92,114.91,1058.87,0.8958
2,single_car_video_3_speed_1V_3_header.mp4,171,52.09,982.17,0.0,911.87,104.19,1052.47,0.9074
2,single_car_video_3_speed_1V_3_header.mp4,172,50.04,984.41,0.0,915.02,100.08,1053.8,0.9134
2,single_car_video_3_speed_1V_3_header.mp4,173,47.39,987.35,0.0,918.93,94.78,1055.76,0.9043
2,single_car_video_3_speed_1V_3_header.mp4,174,45.63,988.26,0.0,921.18,91.26,1055.33,0.8959
2,single_car_video_3_speed_1V_3_header.mp4,175,43.75,988.4,0.0,922.65,87.5,1054.15,0.8949
2,single_car_video_3_speed_1V_3_header.mp4,176,41.74,991.24,0.6,923.0,82.87,1059.49,0.8906
2,single_car_video_3_speed_1V_3_header.mp4,177,42.44,989.73,0.54,923.63,84.35,1055.84,0.8856
2,single_car_video_3_speed_1V_3_header.mp4,178,39.22,993.1,0.72,927.23,77.72,1058.98,0.8286
2,single_car_video_3_speed_1V_3_header.mp4,179,36.24,991.6,0.69,932.47,71.79,1050.74,0.7765
2,single_car_video_3_speed_1V_3_header.mp4,180,35.72,997.51,0.57,941.55,70.87,1053.47,0.8168
2,single_car_video_3_speed_1V_3_header.mp4,181,35.0,998.58,0.51,944.45,69.48,1052.72,0.8064
2,single_car_video_3_speed_1V_3_header.mp4,182,33.26,1000.19,0.45,948.15,66.08,1052.23,0.774
2,single_car_video_3_speed_1V_3_header.mp4,183,30.75,998.81,0.42,947.63,61.08,1049.99,0.7675
2,single_car_video_3_speed_1V_3_header.mp4,184,24.92,999.62,1.05,947.59,48.8,1051.65,0.7252
2,single_car_video_3_speed_1V_3_header.mp4,185,28.85,1001.6,1.07,951.35,56.63,1051.85,0.7304
2,single_car_video_3_speed_1V_3_header.mp4,186,20.42,1004.05,1.46,954.96,39.39,1053.14,0.7274
2,single_car_video_3_speed_1V_3_header.mp4,186,31.88,1004.52,0.0,955.42,63.75,1053.62,0.3748
2,single_car_video_3_speed_1V_3_header.mp4,187,18.69,1011.86,1.37,957.79,36.02,1065.93,0.654
2,single_car_video_3_speed_1V_3_header.mp4,188,17.77,1014.1,1.54,962.59,34.0,1065.6,0.6335
2,single_car_video_3_speed_1V_3_header.mp4,189,16.67,1016.54,1.25,966.83,32.09,1066.26,0.5707
2,single_car_video_3_speed_1V_3_header.mp4,190,14.45,1023.78,0.73,979.73,28.18,1067.82,0.4033
2,single_car_video_3_speed_1V_3_header.mp4,191,13.65,1027.31,0.59,985.38,26.72,1069.25,0.2755
3,single_car_video_4_speed_1V_4_header.mp4,0,587.53,1939.26,475.39,1834.74,699.68,2043.78,0.8937
3,single_car_video_4_speed_1V_4_header.mp4,1,591.14,1934.87,476.46,1823.97,705.83,2045.76,0.9063
3,single_car_video_4_speed_1V_4_header.mp4,2,596.68,1931.97,480.79,1822.14,712.57,2041.81,0.9133
3,single_car_video_4_speed_1V_4_header.mp4,3,602.03,1925.56,489.17,1822.38,714.88,2028.75,0.914
3,single_car_video_4_speed_1V_4_header.mp4,4,604.14,1922.67,491.9,1816.49,716.38,2028.85,0.9073
3,single_car_video_4_speed_1V_4_header.mp4,5,610.84,1921.7,495.9,1814.64,725.77,2028.76,0.9044
3,single_car_video_4_speed_1V_4_header.mp4,6,614.42,1917.11,498.87,1809.79,729.97,2024.43,0.9112
3,single_car_video_4_speed_1V_4_header.mp4,7,622.52,1914.48,509.13,1808.78,735.91,2020.19,0.9076
3,single_car_video_4_speed_1V_4_header.mp4,8,630.16,1911.12,517.68,1808.99,742.64,2013.26,0.9191
3,single_car_video_4_speed_1V_4_header.mp4,9,633.06,1905.62,520.63,1806.18,745.49,2005.06,0.9147
3,single_car_video_4_speed_1V_4_header.mp4,10,636.16,1901.81,524.91,1800.04,747.4,2003.57,0.9066
3,single_car_video_4_speed_1V_4_header.mp4,11,639.58,1898.06,527.94,1794.18,751.21,2001.94,0.8933
3,single_car_video_4_speed_1V_4_header.mp4,12,642.12,1893.41,530.43,1790.52,753.81,1996.31,0.8688
3,single_car_video_4_speed_1V_4_header.mp4,13,649.91,1890.97,534.34,1784.57,765.48,1997.37,0.8806
3,single_car_video_4_speed_1V_4_header.mp4,14,654.59,1887.77,541.47,1782.44,767.72,1993.11,0.885
3,single_car_video_4_speed_1V_4_header.mp4,15,658.89,1881.39,547.32,1777.49,770.45,1985.29,0.888
3,single_car_video_4_speed_1V_4_header.mp4,16,661.59,1879.07,550.16,1777.61,773.01,1980.54,0.8922
3,single_car_video_4_speed_1V_4_header.mp4,17,667.5,1874.11,558.07,1770.61,776.92,1977.61,0.8933
3,single_car_video_4_speed_1V_4_header.mp4,18,671.05,1872.27,561.26,1770.23,780.84,1974.31,0.8864
3,single_car_video_4_speed_1V_4_header.mp4,19,678.37,1868.71,567.24,1763.57,789.49,1973.84,0.8704
3,single_car_video_4_speed_1V_4_header.mp4,20,684.63,1864.37,573.54,1759.88,795.72,1968.87,0.9074
3,single_car_video_4_speed_1V_4_header.mp4,21,689.1,1862.33,578.04,1759.18,800.16,1965.48,0.9182
3,single_car_video_4_speed_1V_4_header.mp4,22,691.77,1860.36,579.49,1756.79,804.04,1963.93,0.9077
3,single_car_video_4_speed_1V_4_header.mp4,23,700.13,1856.45,589.56,1753.49,810.69,1959.41,0.8858
3,single_car_video_4_speed_1V_4_header.mp4,24,703.92,1851.02,593.1,1745.24,814.74,1956.8,0.8805
3,single_car_video_4_speed_1V_4_header.mp4,25,707.21,1842.78,596.5,1736.12,817.93,1949.43,0.8706
3,single_car_video_4_speed_1V_4_header.mp4,26,712.15,1838.86,604.31,1734.99,819.99,1942.73,0.8748
3,single_car_video_4_speed_1V_4_header.mp4,27,714.49,1831.31,605.47,1726.67,823.51,1935.95,0.8818
3,single_car_video_4_speed_1V_4_header.mp4,28,721.69,1830.76,617.55,1726.67,825.84,1934.84,0.8855
3,single_car_video_4_speed_1V_4_header.mp4,29,723.27,1825.28,617.85,1719.42,828.69,1931.14,0.8902
3,single_car_video_4_speed_1V_4_header.mp4,30,727.84,1821.6,622.48,1714.42,833.2,1928.78,0.8798
3,single_car_video_4_speed_1V_4_header.mp4,31,734.21,1816.7,625.87,1708.05,842.55,1925.36,0.9004
3,single_car_video_4_speed_1V_4_header.mp4,32,734.56,1810.97,629.65,1705.18,839.47,1916.77,0.9091
3,single_car_video_4_speed_1V_4_header.mp4,33,740.27,1807.32,632.51,1699.81,848.03,1914.83,0.9215
3,single_car_video_4_speed_1V_4_header.mp4,34,745.01,1803.88,637.72,1694.16,852.29,1913.6,0.9144
3,single_car_video_4_speed_1V_4_header.mp4,35,749.27,1799.6,643.64,1686.6,854.91,1912.6,0.9057
3,single_car_video_4_speed_1V_4_header.mp4,36,751.9,1796.24,646.42,1683.67,857.39,1908.8,0.8895
3,single_car_video_4_speed_1V_4_header.mp4,37,752.36,1794.3,647.64,1680.75,857.09,1907.85,0.8878
3,single_car_video_4_speed_1V_4_header.mp4,38,756.77,1785.75,653.21,1673.67,860.33,1897.83,0.8825
3,single_car_video_4_speed_1V_4_header.mp4,39,763.6,1780.91,663.24,1670.18,863.97,1891.63,0.8909
3,single_car_video_4_speed_1V_4_header.mp4,40,765.82,1776.07,665.79,1665.43,865.85,1886.71,0.8904
3,single_car_video_4_speed_1V_4_header.mp4,41,766.53,1771.12,666.52,1660.89,866.55,1881.35,0.8969
3,single_car_video_4_speed_1V_4_header.mp4,42,768.81,1766.39,668.74,1653.89,868.89,1878.88,0.8959
3,single_car_video_4_speed_1V_4_header.mp4,43,770.46,1762.58,669.36,1650.54,871.56,1874.61,0.8951
3,single_car_video_4_speed_1V_4_header.mp4,44,776.35,1757.81,676.69,1645.74,876.0,1869.89,0.8885
3,single_car_video_4_speed_1V_4_header.mp4,45,779.5,1750.52,680.92,1639.97,878.09,1861.08,0.8937
3,single_car_video_4_speed_1V_4_header.mp4,46,780.18,1745.02,683.12,1631.94,877.24,1858.09,0.8931
3,single_car_video_4_speed_1V_4_header.mp4,47,783.2,1742.78,684.2,1628.87,882.2,1856.68,0.8938
3,single_car_video_4_speed_1V_4_header.mp4,48,787.07,1738.55,688.17,1624.21,885.97,1852.9,0.8794
3,single_car_video_4_speed_1V_4_header.mp4,49,790.48,1732.74,693.61,1614.58,887.35,1850.9,0.8973
3,single_car_video_4_speed_1V_4_header.mp4,50,792.99,1728.22,697.12,1611.21,888.86,1845.23,0.9006
3,single_car_video_4_speed_1V_4_header.mp4,51,795.7,1723.41,698.44,1608.6,892.95,1838.23,0.9008
3,single_car_video_4_speed_1V_4_header.mp4,52,798.04,1717.23,703.87,1604.87,892.21,1829.59,0.9004
3,single_car_video_4_speed_1V_4_header.mp4,53,805.95,1711.79,708.86,1600.85,903.04,1822.72,0.9056
3,single_car_video_4_speed_1V_4_header.mp4,54,807.27,1705.72,711.06,1592.34,903.49,1819.1,0.9089
3,single_car_video_4_speed_1V_4_header.mp4,55,810.69,1699.25,715.06,1584.19,906.31,1814.3,0.8998
3,single_car_video_4_speed_1V_4_header.mp4,56,812.77,1695.92,716.46,1580.73,909.09,1811.12,0.8869
3,single_car_video_4_speed_1V_4_header.mp4,57,816.52,1692.52,720.37,1577.89,912.67,1807.15,0.8727
3,single_car_video_4_speed_1V_4_header.mp4,58,817.68,1687.57,723.72,1572.35,911.63,1802.8,0.8679
3,single_car_video_4_speed_1V_4_header.mp4,59,820.09,1682.46,727.62,1567.7,912.56,1797.22,0.8685
3,single_car_video_4_speed_1V_4_header.mp4,60,821.22,1675.19,729.28,1558.59,913.17,1791.8,0.8693
3,single_car_video_4_speed_1V_4_header.mp4,61,825.33,1671.46,736.65,1555.54,914.01,1787.37,0.8559
3,single_car_video_4_speed_1V_4_header.mp4,62,826.01,1667.27,738.44,1551.11,913.59,1783.43,0.8531
3,single_car_video_4_speed_1V_4_header.mp4,63,827.27,1660.02,738.81,1541.15,915.74,1778.89,0.8548
3,single_car_video_4_speed_1V_4_header.mp4,64,827.63,1653.04,738.48,1533.29,916.78,1772.8,0.8621
3,single_car_video_4_speed_1V_4_header.mp4,65,830.86,1650.07,741.83,1530.9,919.89,1769.23,0.8661
3,single_car_video_4_speed_1V_4_header.mp4,66,831.58,1642.84,742.91,1527.99,920.25,1757.69,0.8699
3,single_car_video_4_speed_1V_4_header.mp4,67,832.4,1639.8,743.75,1524.18,921.04,1755.42,0.8767
3,single_car_video_4_speed_1V_4_header.mp4,68,833.89,1633.84,745.9,1517.57,921.87,1750.1,0.878
3,single_car_video_4_speed_1V_4_header.mp4,69,835.03,1629.46,747.83,1513.36,922.22,1745.55,0.8838
3,single_car_video_4_speed_1V_4_header.mp4,70,838.72,1621.19,753.6,1505.37,923.84,1737.0,0.8878
3,single_car_video_4_speed_1V_4_header.mp4,71,841.96,1614.38,759.43,1498.11,924.5,1730.65,0.8865
3,single_car_video_4_speed_1V_4_header.mp4,72,844.03,1608.55,762.68,1490.49,925.38,1726.61,0.8721
3,single_car_video_4_speed_1V_4_header.mp4,73,845.46,1604.24,762.15,1487.05,928.76,1721.43,0.872
3,single_car_video_4_speed_1V_4_header.mp4,74,847.45,1599.29,765.37,1479.21,929.52,1719.38,0.8703
3,single_car_video_4_speed_1V_4_header.mp4,75,848.25,1592.07,767.67,1476.94,928.82,1707.19,0.8422
3,single_car_video_4_speed_1V_4_header.mp4,76,849.73,1589.05,769.18,1473.0,930.28,1705.1,0.8492
3,single_car_video_4_speed_1V_4_header.mp4,77,850.82,1581.74,770.61,1463.94,931.03,1699.55,0.8607
3,single_car_video_4_speed_1V_4_header.mp4,78,853.93,1576.61,779.42,1459.54,928.43,1693.67,0.8472
3,single_car_video_4_speed_1V_4_header.mp4,79,854.05,1572.15,780.26,1455.49,927.84,1688.81,0.8362
3,single_car_video_4_speed_1V_4_header.mp4,80,855.75,1567.8,779.47,1451.64,932.02,1683.95,0.8332
3,single_car_video_4_speed_1V_4_header.mp4,81,856.12,1564.61,780.1,1448.02,932.14,1681.19,0.8624
3,single_car_video_4_speed_1V_4_header.mp4,82,857.67,1556.75,784.09,1442.2,931.26,1671.3,0.8642
3,single_car_video_4_speed_1V_4_header.mp4,83,857.05,1548.1,784.67,1428.17,929.43,1668.03,0.8675
3,single_car_video_4_speed_1V_4_header.mp4,84,857.6,1541.82,785.91,1424.62,929.3,1659.02,0.8271
3,single_car_video_4_speed_1V_4_header.mp4,85,858.26,1537.56,787.23,1421.81,929.28,1653.3,0.8188
3,single_car_video_4_speed_1V_4_header.mp4,86,856.98,1536.34,784.93,1421.16,929.02,1651.52,0.8751
