video_index,video_name,frame_index,vehicle_id,associated_road,x,y,state,collision
2,Video_3_new_header.mp4,54,1,2,188.7,600.46,detected,0
2,Video_3_new_header.mp4,55,2,5,344.85,615.75,detected,0
2,Video_3_new_header.mp4,55,1,2,193.28,604.57,detected,0
2,Video_3_new_header.mp4,56,2,5,342.21,605.3,detected,0
2,Video_3_new_header.mp4,56,1,2,199.96,608.84,detected,0
2,Video_3_new_header.mp4,57,2,5,342.54,599.69,detected,0
2,Video_3_new_header.mp4,57,1,1,202.96,615.3,detected,0
2,Video_3_new_header.mp4,58,2,5,338.42,594.3,detected,0
2,Video_3_new_header.mp4,58,1,2,202.65,621.31,detected,0
2,Video_3_new_header.mp4,59,2,5,336.94,585.8,detected,0
2,Video_3_new_header.mp4,59,1,2,207.69,629.95,detected,0
2,Video_3_new_header.mp4,60,2,0,334.32,572.82,detected,0
2,Video_3_new_header.mp4,60,1,2,217.98,639.68,detected,0
2,Video_3_new_header.mp4,61,2,5,330.37,570.99,detected,0
2,Video_3_new_header.mp4,61,1,2,215.58,652.12,detected,0
2,Video_3_new_header.mp4,62,2,5,329.59,564.07,detected,0
2,Video_3_new_header.mp4,62,1,2,217.37,660.0,detected,0
2,Video_3_new_header.mp4,63,2,5,324.5,554.73,detected,0
2,Video_3_new_header.mp4,63,1,2,227.36,667.91,detected,0
2,Video_3_new_header.mp4,64,2,5,321.49,546.68,detected,0
2,Video_3_new_header.mp4,64,1,2,230.79,676.23,detected,0
2,Video_3_new_header.mp4,65,2,5,315.11,543.38,detected,0
2,Video_3_new_header.mp4,65,1,2,230.13,683.95,detected,0
2,Video_3_new_header.mp4,66,2,5,309.77,529.0,detected,0
2,Video_3_new_header.mp4,66,1,2,229.59,697.5,detected,0
2,Video_3_new_header.mp4,67,2,5,306.16,523.62,detected,0
2,Video_3_new_header.mp4,67,1,2,229.54,704.23,detected,0
2,Video_3_new_header.mp4,68,2,5,305.85,518.22,detected,0
2,Video_3_new_header.mp4,68,1,2,226.34,710.59,detected,0
2,Video_3_new_header.mp4,69,2,5,302.46,511.23,detected,0
2,Video_3_new_header.mp4,69,1,2,230.55,719.21,detected,0
2,Video_3_new_header.mp4,70,2,5,295.11,505.15,detected,0
2,Video_3_new_header.mp4,70,1,2,223.44,729.21,detected,0
2,Video_3_new_header.mp4,71,2,5,291.17,498.99,detected,0
2,Video_3_new_header.mp4,71,1,2,219.33,735.56,detected,0
2,Video_3_new_header.mp4,72,2,5,287.67,493.24,detected,0
2,Video_3_new_header.mp4,72,1,2,230.73,746.92,detected,0
2,Video_3_new_header.mp4,73,2,5,281.88,484.25,detected,0
2,Video_3_new_header.mp4,73,1,2,220.49,755.11,detected,0
2,Video_3_new_header.mp4,74,2,5,272.73,477.83,detected,0
2,Video_3_new_header.mp4,74,1,2,226.96,763.52,detected,0
2,Video_3_new_header.mp4,75,2,5,268.18,473.43,detected,0
2,Video_3_new_header.mp4,75,1,2,220.47,770.2,detected,0
2,Video_3_new_header.mp4,76,2,5,262.28,465.04,detected,0
2,Video_3_new_header.mp4,76,1,2,218.68,780.35,detected,0
2,Video_3_new_header.mp4,77,2,5,257.72,458.16,detected,0
2,Video_3_new_header.mp4,77,1,2,216.43,789.84,detected,0
2,Video_3_new_header.mp4,78,2,5,255.75,452.96,detected,0
2,Video_3_new_header.mp4,78,1,2,209.47,799.87,detected,0
2,Video_3_new_header.mp4,79,2,5,251.31,447.42,detected,0
2,Video_3_new_header.mp4,79,1,2,209.49,810.81,detected,0
2,Video_3_new_header.mp4,80,2,5,248.75,441.53,detected,0
2,Video_3_new_header.mp4,80,1,2,208.47,818.17,detected,0
2,Video_3_new_header.mp4,81,2,5,237.64,432.47,detected,0
2,Video_3_new_header.mp4,81,1,2,204.85,825.78,detected,0
2,Video_3_new_header.mp4,82,2,5,231.44,424.61,detected,0
2,Video_3_new_header.mp4,82,1,2,202.68,832.81,detected,0
2,Video_3_new_header.mp4,83,2,0,228.54,420.83,detected,0
2,Video_3_new_header.mp4,83,1,2,189.13,840.34,detected,0
2,Video_3_new_header.mp4,84,2,5,227.27,416.81,detected,0
2,Video_3_new_header.mp4,84,1,2,187.21,849.01,detected,0
2,Video_3_new_header.mp4,85,2,0,222.44,408.52,detected,0
2,Video_3_new_header.mp4,85,1,2,177.66,859.18,detected,0
2,Video_3_new_header.mp4,86,2,5,220.19,402.88,detected,0
2,Video_3_new_header.mp4,86,1,2,174.07,866.04,detected,0
2,Video_3_new_header.mp4,87,2,0,209.05,400.32,detected,0
2,Video_3_new_header.mp4,87,1,2,164.89,873.61,detected,0
2,Video_3_new_header.mp4,88,2,0,212.37,397.4,detected,0
2,Video_3_new_header.mp4,88,1,2,161.6,881.86,detected,0
2,Video_3_new_header.mp4,89,2,5,207.38,393.07,detected,0
2,Video_3_new_header.mp4,89,1,2,156.47,888.06,detected,0
2,Video_3_new_header.mp4,90,2,0,205.04,389.63,detected,0
2,Video_3_new_header.mp4,90,1,3,148.88,901.16,detected,0
2,Video_3_new_header.mp4,91,2,0,202.45,386.78,detected,0
2,Video_3_new_header.mp4,91,1,2,140.01,903.75,detected,0
2,Video_3_new_header.mp4,92,2,5,200.7,382.64,detected,0
2,Video_3_new_header.mp4,92,1,2,127.64,908.93,detected,0
2,Video_3_new_header.mp4,93,2,0,194.8,379.63,detected,0
2,Video_3_new_header.mp4,93,1,3,127.76,914.94,detected,0
2,Video_3_new_header.mp4,94,2,0,192.47,377.4,detected,0
2,Video_3_new_header.mp4,94,1,2,114.6,923.37,detected,0
2,Video_3_new_header.mp4,95,2,5,189.78,375.43,detected,0
2,Video_3_new_header.mp4,95,1,2,106.28,930.12,detected,0
2,Video_3_new_header.mp4,96,2,5,183.22,372.39,detected,0
2,Video_3_new_header.mp4,96,1,2,104.58,934.84,detected,0
2,Video_3_new_header.mp4,97,2,5,182.99,367.7,detected,0
2,Video_3_new_header.mp4,97,1,2,106.26,940.53,detected,0
2,Video_3_new_header.mp4,98,2,5,183.47,364.26,detected,0
2,Video_3_new_header.mp4,98,1,2,95.25,950.11,detected,0
2,Video_3_new_header.mp4,99,2,5,181.59,361.84,detected,0
2,Video_3_new_header.mp4,99,1,2,94.81,958.21,detected,0
2,Video_3_new_header.mp4,100,2,5,184.3,359.16,detected,0
2,Video_3_new_header.mp4,100,1,2,94.2,966.16,detected,0
2,Video_3_new_header.mp4,101,2,5,184.68,354.4,detected,0
2,Video_3_new_header.mp4,101,1,2,84.37,971.75,detected,0
2,Video_3_new_header.mp4,102,2,5,176.52,352.29,detected,0
2,Video_3_new_header.mp4,102,1,2,76.87,968.44,detected,0
2,Video_3_new_header.mp4,103,2,5,171.67,349.16,detected,0
2,Video_3_new_header.mp4,103,1,2,76.03,969.64,detected,0
2,Video_3_new_header.mp4,104,2,5,179.05,345.22,detected,0
2,Video_3_new_header.mp4,104,1,2,66.94,979.47,detected,0
2,Video_3_new_header.mp4,105,2,5,174.93,341.65,detected,0
2,Video_3_new_header.mp4,105,1,2,64.49,978.17,detected,0
2,Video_3_new_header.mp4,106,2,5,172.79,338.13,detected,0
2,Video_3_new_header.mp4,106,1,2,60.24,981.0,detected,0
2,Video_3_new_header.mp4,107,2,5,170.96,335.33,detected,0
2,Video_3_new_header.mp4,107,1,2,51.06,983.03,detected,0
2,Video_3_new_header.mp4,108,2,5,162.91,332.92,detected,0
2,Video_3_new_header.mp4,108,1,2,50.47,988.63,detected,0
2,Video_3_new_header.mp4,109,2,5,160.22,329.41,detected,0
2,Video_3_new_header.mp4,109,1,2,46.47,990.07,detected,0
2,Video_3_new_header.mp4,110,2,5,157.96,325.66,detected,0
2,Video_3_new_header.mp4,110,1,2,47.68,989.3,detected,0
2,Video_3_new_header.mp4,111,2,5,152.3,323.84,detected,0
2,Video_3_new_header.mp4,111,1,2,39.09,992.84,detected,0
2,Video_3_new_header.mp4,112,2,5,135.08,321.85,detected,0
2,Video_3_new_header.mp4,112,1,3,40.28,996.63,detected,0
2,Video_3_new_header.mp4,113,2,5,131.81,321.08,detected,0
2,Video_3_new_header.mp4,113,1,3,38.46,998.84,detected,0
2,Video_3_new_header.mp4,114,2,5,124.99,319.74,predicted,0
2,Video_3_new_header.mp4,114,1,3,36.9,1001.98,detected,0
2,Video_3_new_header.mp4,115,2,5,126.89,304.15,predicted,0
2,Video_3_new_header.mp4,115,1,2,24.01,1009.52,detected,0
2,Video_3_new_header.mp4,116,2,5,120.07,302.81,predicted,0
2,Video_3_new_header.mp4,116,1,3,24.4,1016.27,detected,0
2,Video_3_new_header.mp4,117,2,5,113.25,301.47,predicted,0
2,Video_3_new_header.mp4,117,1,3,21.32,1021.32,detected,0
2,Video_3_new_header.mp4,118,2,5,106.42,300.13,predicted,0
2,Video_3_new_header.mp4,118,1,3,18.22,1026.88,predicted,0
2,Video_3_new_header.mp4,119,2,5,99.6,298.8,predicted,0
2,Video_3_new_header.mp4,119,1,3,6.07,1035.88,predicted,0
2,Video_3_new_header.mp4,120,2,5,92.78,297.46,predicted,0
2,Video_3_new_header.mp4,120,1,3,2.97,1041.44,predicted,0
2,Video_3_new_header.mp4,121,2,5,85.95,296.12,predicted,0
2,Video_3_new_header.mp4,122,2,5,79.13,294.78,predicted,0
2,Video_3_new_header.mp4,123,2,5,72.31,293.44,predicted,0
3,Video_4_new_header.mp4,5,1,0,640.82,1893.47,detected,0
3,Video_4_new_header.mp4,6,1,0,650.21,1886.27,detected,0
3,Video_4_new_header.mp4,7,1,3,658.04,1878.3,detected,0
3,Video_4_new_header.mp4,8,1,3,665.67,1871.06,detected,0
3,Video_4_new_header.mp4,9,1,3,681.2,1867.03,detected,0
3,Video_4_new_header.mp4,10,1,3,687.01,1859.47,detected,0
3,Video_4_new_header.mp4,11,1,3,700.1,1850.73,detected,0
3,Video_4_new_header.mp4,12,1,0,707.59,1840.02,detected,0
3,Video_4_new_header.mp4,13,1,0,714.2,1827.71,detected,0
3,Video_4_new_header.mp4,14,1,0,724.85,1821.57,detected,0
3,Video_4_new_header.mp4,15,1,0,736.49,1813.54,detected,0
3,Video_4_new_header.mp4,16,1,0,741.38,1803.78,detected,0
3,Video_4_new_header.mp4,17,1,0,749.29,1797.22,detected,0
3,Video_4_new_header.mp4,18,1,3,755.1,1788.68,detected,0
3,Video_4_new_header.mp4,19,1,3,763.81,1777.53,detected,0
3,Video_4_new_header.mp4,20,1,3,768.5,1766.9,detected,0
3,Video_4_new_header.mp4,21,1,0,773.34,1761.04,detected,0
3,Video_4_new_header.mp4,22,1,3,783.22,1746.16,detected,0
3,Video_4_new_header.mp4,23,1,0,786.69,1739.1,detected,0
3,Video_4_new_header.mp4,24,1,3,798.17,1728.45,detected,0
3,Video_4_new_header.mp4,25,1,3,801.16,1717.47,detected,0
3,Video_4_new_header.mp4,26,1,0,807.2,1707.73,detected,0
3,Video_4_new_header.mp4,27,1,0,810.43,1697.35,detected,0
3,Video_4_new_header.mp4,27,2,2,37.77,321.96,detected,0
3,Video_4_new_header.mp4,28,1,3,816.95,1688.23,detected,0
3,Video_4_new_header.mp4,28,2,2,38.63,324.5,detected,0
3,Video_4_new_header.mp4,29,1,3,823.39,1678.29,detected,0
3,Video_4_new_header.mp4,29,2,2,38.87,330.36,detected,0
3,Video_4_new_header.mp4,30,1,3,825.82,1663.59,detected,0
3,Video_4_new_header.mp4,30,2,2,39.22,334.49,predicted,0
3,Video_4_new_header.mp4,31,1,0,828.8,1655.61,detected,0
3,Video_4_new_header.mp4,31,2,1,55.13,331.4,detected,0
3,Video_4_new_header.mp4,32,1,0,832.82,1645.89,detected,0
3,Video_4_new_header.mp4,32,2,1,56.98,345.48,detected,0
3,Video_4_new_header.mp4,33,1,0,836.56,1634.38,detected,0
3,Video_4_new_header.mp4,33,2,1,56.79,348.71,detected,0
3,Video_4_new_header.mp4,34,1,0,839.79,1621.87,detected,0
3,Video_4_new_header.mp4,34,2,1,56.79,357.13,detected,0
3,Video_4_new_header.mp4,35,1,0,844.13,1609.38,detected,0
3,Video_4_new_header.mp4,35,2,1,56.02,358.69,detected,0
3,Video_4_new_header.mp4,36,1,0,844.7,1598.13,detected,0
3,Video_4_new_header.mp4,36,2,2,49.35,361.96,detected,0
3,Video_4_new_header.mp4,37,1,3,851.12,1588.43,detected,0
3,Video_4_new_header.mp4,37,2,2,49.61,361.98,detected,0
3,Video_4_new_header.mp4,38,1,3,851.58,1578.61,detected,0
3,Video_4_new_header.mp4,38,2,2,50.52,362.65,detected,0
3,Video_4_new_header.mp4,39,1,0,852.82,1567.47,detected,0
3,Video_4_new_header.mp4,39,2,2,52.76,365.26,detected,0
3,Video_4_new_header.mp4,40,1,0,856.2,1558.5,detected,0
3,Video_4_new_header.mp4,40,2,2,53.85,368.75,detected,0
3,Video_4_new_header.mp4,41,1,0,857.41,1545.29,detected,0
3,Video_4_new_header.mp4,41,2,2,59.04,373.53,detected,0
3,Video_4_new_header.mp4,42,1,0,858.69,1534.28,detected,0
3,Video_4_new_header.mp4,42,2,1,57.72,379.19,detected,0
3,Video_4_new_header.mp4,43,1,3,859.97,1524.38,detected,0
3,Video_4_new_header.mp4,43,2,1,58.1,380.49,detected,0
3,Video_4_new_header.mp4,44,1,3,860.68,1513.79,detected,0
3,Video_4_new_header.mp4,44,2,2,59.22,387.3,detected,0
3,Video_4_new_header.mp4,45,1,3,861.41,1499.66,detected,0
3,Video_4_new_header.mp4,45,2,2,61.0,388.81,detected,0
3,Video_4_new_header.mp4,46,1,0,862.02,1489.58,detected,0
3,Video_4_new_header.mp4,46,2,2,66.5,393.37,detected,0
3,Video_4_new_header.mp4,47,1,3,865.23,1480.27,detected,0
3,Video_4_new_header.mp4,47,2,2,66.28,396.24,detected,0
3,Video_4_new_header.mp4,48,1,3,863.17,1472.26,detected,0
3,Video_4_new_header.mp4,48,2,2,68.8,397.01,detected,0
3,Video_4_new_header.mp4,49,1,0,865.04,1463.03,detected,0
3,Video_4_new_header.mp4,49,2,2,68.92,406.03,detected,0
3,Video_4_new_header.mp4,50,1,3,863.22,1446.63,detected,0
3,Video_4_new_header.mp4,50,2,2,69.3,408.14,detected,0
3,Video_4_new_header.mp4,51,1,0,863.29,1439.9,detected,0
3,Video_4_new_header.mp4,51,2,2,78.6,413.7,detected,0
3,Video_4_new_header.mp4,52,1,0,862.74,1426.96,detected,0
3,Video_4_new_header.mp4,52,2,2,79.17,417.06,detected,0
3,Video_4_new_header.mp4,53,1,3,862.68,1415.29,detected,0
3,Video_4_new_header.mp4,53,2,2,81.06,420.82,detected,0
3,Video_4_new_header.mp4,54,1,3,862.69,1408.8,detected,0
3,Video_4_new_header.mp4,54,2,2,82.56,425.74,detected,0
3,Video_4_new_header.mp4,55,1,0,861.84,1396.25,detected,0
3,Video_4_new_header.mp4,55,2,2,83.19,431.1,detected,0
3,Video_4_new_header.mp4,56,1,0,860.05,1387.07,detected,0
3,Video_4_new_header.mp4,56,2,1,84.89,434.08,detected,0
3,Video_4_new_header.mp4,57,1,3,859.2,1376.87,detected,0
3,Video_4_new_header.mp4,57,2,2,85.71,431.99,detected,0
3,Video_4_new_header.mp4,58,1,0,855.47,1362.7,detected,0
3,Video_4_new_header.mp4,58,2,2,89.52,432.09,detected,0
3,Video_4_new_header.mp4,59,1,3,856.13,1357.0,detected,0
3,Video_4_new_header.mp4,59,2,2,93.16,439.72,detected,0
3,Video_4_new_header.mp4,60,1,0,850.32,1348.91,detected,0
3,Video_4_new_header.mp4,60,2,2,95.4,466.06,detected,0
3,Video_4_new_header.mp4,61,1,0,848.4,1336.69,detected,0
3,Video_4_new_header.mp4,61,2,2,97.91,471.23,detected,0
3,Video_4_new_header.mp4,62,1,3,846.08,1327.99,detected,0
3,Video_4_new_header.mp4,62,2,2,102.45,476.89,detected,0
3,Video_4_new_header.mp4,63,1,3,842.81,1318.4,detected,0
3,Video_4_new_header.mp4,63,2,2,106.77,485.85,detected,0
3,Video_4_new_header.mp4,64,1,3,839.31,1306.52,detected,0
3,Video_4_new_header.mp4,64,2,2,115.1,498.91,detected,0
3,Video_4_new_header.mp4,65,1,3,836.82,1300.44,detected,0
3,Video_4_new_header.mp4,65,2,2,113.41,502.76,detected,0
3,Video_4_new_header.mp4,66,1,3,832.19,1285.39,detected,0
3,Video_4_new_header.mp4,66,2,2,124.82,510.78,detected,0
3,Video_4_new_header.mp4,67,1,3,822.94,1278.92,detected,0
3,Video_4_new_header.mp4,67,2,1,132.52,516.36,detected,0
3,Video_4_new_header.mp4,68,1,0,819.73,1270.62,detected,0
3,Video_4_new_header.mp4,68,2,1,140.0,525.4,detected,0
3,Video_4_new_header.mp4,69,1,3,820.36,1259.13,detected,0
3,Video_4_new_header.mp4,69,2,2,142.59,526.3,detected,0
3,Video_4_new_header.mp4,70,1,3,813.32,1251.45,detected,0
3,Video_4_new_header.mp4,70,2,2,141.44,533.32,detected,0
3,Video_4_new_header.mp4,71,1,3,810.57,1240.43,detected,0
3,Video_4_new_header.mp4,71,2,2,150.73,539.9,detected,0
3,Video_4_new_header.mp4,72,1,3,802.06,1232.14,detected,0
3,Video_4_new_header.mp4,72,2,2,163.89,548.46,detected,0
3,Video_4_new_header.mp4,73,1,0,797.07,1226.1,detected,0
3,Video_4_new_header.mp4,73,2,2,165.94,554.73,detected,0
3,Video_4_new_header.mp4,74,1,0,789.52,1216.29,detected,0
3,Video_4_new_header.mp4,74,2,1,167.69,564.95,detected,0
3,Video_4_new_header.mp4,75,1,3,785.98,1209.75,detected,0
3,Video_4_new_header.mp4,75,2,2,173.69,572.81,detected,0
3,Video_4_new_header.mp4,76,1,3,778.12,1200.68,detected,0
3,Video_4_new_header.mp4,76,2,1,173.0,576.9,detected,0
3,Video_4_new_header.mp4,77,1,0,774.54,1192.99,detected,0
3,Video_4_new_header.mp4,77,2,2,176.6,581.74,detected,0
3,Video_4_new_header.mp4,78,1,0,768.73,1186.18,detected,0
3,Video_4_new_header.mp4,78,2,1,181.61,588.11,detected,0
3,Video_4_new_header.mp4,79,1,3,761.28,1180.57,detected,0
3,Video_4_new_header.mp4,79,2,1,188.97,598.24,detected,0
3,Video_4_new_header.mp4,80,1,0,756.34,1174.58,detected,0
3,Video_4_new_header.mp4,80,2,2,194.41,602.92,detected,0
3,Video_4_new_header.mp4,81,1,3,744.92,1162.81,detected,0
3,Video_4_new_header.mp4,81,2,2,198.01,607.66,detected,0
3,Video_4_new_header.mp4,82,1,3,741.03,1154.66,detected,0
3,Video_4_new_header.mp4,82,2,1,204.06,615.48,detected,0
3,Video_4_new_header.mp4,83,1,3,732.61,1148.62,detected,0
3,Video_4_new_header.mp4,83,2,2,205.45,621.1,detected,0
3,Video_4_new_header.mp4,84,1,3,730.37,1139.11,detected,0
3,Video_4_new_header.mp4,84,2,2,209.49,628.94,detected,0
3,Video_4_new_header.mp4,85,1,0,726.42,1130.76,detected,0
3,Video_4_new_header.mp4,85,2,1,214.57,634.29,detected,0
3,Video_4_new_header.mp4,86,1,3,721.85,1124.26,detected,0
3,Video_4_new_header.mp4,86,2,1,227.45,644.69,detected,0
3,Video_4_new_header.mp4,87,1,0,718.61,1116.79,detected,0
3,Video_4_new_header.mp4,87,2,1,229.67,650.12,detected,0
3,Video_4_new_header.mp4,88,1,0,710.91,1107.95,detected,0
3,Video_4_new_header.mp4,88,2,1,232.72,659.36,detected,0
3,Video_4_new_header.mp4,89,1,0,705.5,1098.97,detected,0
3,Video_4_new_header.mp4,89,2,1,242.3,668.98,detected,0
3,Video_4_new_header.mp4,90,1,3,696.28,1093.99,detected,0
3,Video_4_new_header.mp4,90,2,1,246.03,675.31,detected,0
3,Video_4_new_header.mp4,91,1,3,693.27,1085.09,detected,0
3,Video_4_new_header.mp4,91,2,1,252.35,676.54,detected,0
3,Video_4_new_header.mp4,92,1,0,687.38,1078.08,detected,0
3,Video_4_new_header.mp4,92,2,1,251.79,680.98,detected,0
3,Video_4_new_header.mp4,93,1,0,684.3,1067.04,detected,0
3,Video_4_new_header.mp4,93,2,1,256.63,693.59,detected,0
3,Video_4_new_header.mp4,94,1,3,676.73,1061.61,detected,0
3,Video_4_new_header.mp4,94,2,1,258.55,702.16,detected,0
3,Video_4_new_header.mp4,95,1,0,672.99,1056.68,detected,0
3,Video_4_new_header.mp4,95,2,1,263.25,708.04,detected,0
3,Video_4_new_header.mp4,96,1,0,667.23,1045.49,detected,0
3,Video_4_new_header.mp4,96,2,1,274.5,716.25,detected,0
3,Video_4_new_header.mp4,97,1,3,659.13,1039.21,detected,0
3,Video_4_new_header.mp4,97,2,1,276.18,723.62,detected,0
3,Video_4_new_header.mp4,98,1,0,655.97,1033.83,detected,0
3,Video_4_new_header.mp4,98,2,1,283.01,729.3,detected,0
3,Video_4_new_header.mp4,99,1,0,651.67,1026.8,detected,0
3,Video_4_new_header.mp4,99,2,1,287.97,733.47,detected,0
3,Video_4_new_header.mp4,100,1,0,643.63,1013.83,detected,0
3,Video_4_new_header.mp4,100,2,1,290.27,742.07,detected,0
3,Video_4_new_header.mp4,101,1,0,639.32,1005.7,detected,0
3,Video_4_new_header.mp4,101,2,1,292.99,751.47,detected,0
3,Video_4_new_header.mp4,102,1,3,627.43,999.63,detected,0
3,Video_4_new_header.mp4,102,2,1,295.97,755.62,detected,0
3,Video_4_new_header.mp4,103,1,0,624.64,990.31,detected,0
3,Video_4_new_header.mp4,103,2,1,299.74,762.95,detected,0
3,Video_4_new_header.mp4,104,1,0,617.86,985.27,detected,0
3,Video_4_new_header.mp4,104,2,1,306.69,772.97,detected,0
3,Video_4_new_header.mp4,105,1,3,607.72,982.49,detected,0
3,Video_4_new_header.mp4,105,2,1,309.28,780.98,detected,0
3,Video_4_new_header.mp4,106,1,3,601.01,976.97,detected,0
3,Video_4_new_header.mp4,106,2,1,313.3,786.35,detected,0
3,Video_4_new_header.mp4,107,1,3,592.01,967.55,detected,0
3,Video_4_new_header.mp4,107,2,1,319.05,792.31,detected,0
3,Video_4_new_header.mp4,108,1,3,588.61,961.29,detected,0
3,Video_4_new_header.mp4,108,2,1,325.49,799.1,detected,0
3,Video_4_new_header.mp4,109,1,3,579.28,957.58,detected,0
3,Video_4_new_header.mp4,109,2,1,329.47,804.96,detected,0
3,Video_4_new_header.mp4,110,1,3,569.21,950.46,detected,0
3,Video_4_new_header.mp4,110,2,1,333.64,815.43,detected,0
3,Video_4_new_header.mp4,111,1,3,566.0,944.59,detected,0
3,Video_4_new_header.mp4,111,2,1,339.21,823.13,detected,0
3,Video_4_new_header.mp4,112,1,3,558.42,939.58,detected,0
3,Video_4_new_header.mp4,112,2,1,342.15,829.56,detected,0
3,Video_4_new_header.mp4,113,1,3,553.13,936.22,detected,0
3,Video_4_new_header.mp4,113,2,1,348.47,834.91,detected,0
3,Video_4_new_header.mp4,114,1,3,544.33,928.68,detected,0
3,Video_4_new_header.mp4,114,2,1,354.59,840.11,detected,0
3,Video_4_new_header.mp4,115,1,3,540.67,924.81,detected,0
3,Video_4_new_header.mp4,115,2,1,361.49,852.07,detected,0
3,Video_4_new_header.mp4,116,1,3,547.4,922.48,detected,0
3,Video_4_new_header.mp4,116,2,1,371.43,857.72,detected,0
3,Video_4_new_header.mp4,117,1,3,539.27,920.96,detected,0
3,Video_4_new_header.mp4,117,2,1,374.2,864.18,detected,0
3,Video_4_new_header.mp4,118,1,3,538.71,917.03,detected,0
3,Video_4_new_header.mp4,118,2,3,382.87,874.67,detected,0
3,Video_4_new_header.mp4,119,1,3,525.74,909.17,detected,0
3,Video_4_new_header.mp4,119,2,3,429.57,880.56,detected,0
3,Video_4_new_header.mp4,120,1,3,500.29,903.89,detected,0
3,Video_4_new_header.mp4,120,2,3,421.2,887.78,detected,0
3,Video_4_new_header.mp4,121,1,3,481.59,898.31,predicted,1
3,Video_4_new_header.mp4,121,2,3,444.91,890.4,detected,1
3,Video_4_new_header.mp4,122,1,3,452.38,896.19,predicted,1
3,Video_4_new_header.mp4,122,2,3,440.8,894.86,detected,1
3,Video_4_new_header.mp4,123,1,3,428.54,889.68,predicted,1
3,Video_4_new_header.mp4,123,2,3,427.67,906.76,detected,1
3,Video_4_new_header.mp4,124,1,3,404.41,884.34,predicted,1
3,Video_4_new_header.mp4,124,2,3,427.34,911.97,detected,1
3,Video_4_new_header.mp4,125,1,3,380.08,879.94,predicted,0
3,Video_4_new_header.mp4,125,2,3,428.26,916.85,detected,0
3,Video_4_new_header.mp4,126,1,3,355.62,876.42,predicted,0
3,Video_4_new_header.mp4,126,2,1,428.55,922.3,detected,0
3,Video_4_new_header.mp4,127,1,3,331.02,874.07,predicted,0
3,Video_4_new_header.mp4,127,2,1,427.58,926.47,detected,0
3,Video_4_new_header.mp4,128,1,3,306.34,873.1,predicted,0
3,Video_4_new_header.mp4,128,2,1,428.86,931.41,detected,0
3,Video_4_new_header.mp4,129,1,3,281.62,873.44,predicted,0
3,Video_4_new_header.mp4,129,2,1,429.2,935.27,detected,0
3,Video_4_new_header.mp4,130,1,3,256.95,875.04,predicted,0
3,Video_4_new_header.mp4,130,2,1,417.87,937.98,detected,0
3,Video_4_new_header.mp4,131,1,3,232.42,878.04,predicted,0
3,Video_4_new_header.mp4,131,2,1,453.32,945.6,detected,0
3,Video_4_new_header.mp4,132,1,3,208.19,882.84,predicted,0
3,Video_4_new_header.mp4,132,2,1,452.82,956.74,detected,0
3,Video_4_new_header.mp4,133,1,3,184.52,889.86,predicted,0
3,Video_4_new_header.mp4,133,2,1,454.12,982.54,detected,0
3,Video_4_new_header.mp4,134,1,3,161.58,898.98,predicted,0
3,Video_4_new_header.mp4,134,2,1,456.74,992.6,detected,0
3,Video_4_new_header.mp4,135,1,3,139.47,910.03,predicted,0
3,Video_4_new_header.mp4,135,2,1,458.35,997.83,detected,0
3,Video_4_new_header.mp4,136,2,1,463.48,1007.52,detected,0
3,Video_4_new_header.mp4,136,1,3,323.91,872.47,detected,0
3,Video_4_new_header.mp4,137,2,1,473.07,1015.19,detected,0
3,Video_4_new_header.mp4,137,1,3,318.88,873.91,detected,0
3,Video_4_new_header.mp4,138,2,1,480.05,1024.93,detected,0
3,Video_4_new_header.mp4,138,1,3,313.56,873.18,detected,0
3,Video_4_new_header.mp4,139,2,1,485.42,1032.95,detected,0
3,Video_4_new_header.mp4,139,1,3,295.2,871.62,detected,0
3,Video_4_new_header.mp4,140,2,1,488.97,1038.64,detected,0
3,Video_4_new_header.mp4,140,1,3,284.23,873.96,detected,0
3,Video_4_new_header.mp4,141,2,1,495.38,1045.77,detected,0
3,Video_4_new_header.mp4,141,1,3,277.78,874.34,detected,0
3,Video_4_new_header.mp4,142,2,1,499.39,1054.3,detected,0
3,Video_4_new_header.mp4,142,1,3,261.22,875.72,detected,0
3,Video_4_new_header.mp4,143,2,1,501.8,1062.75,detected,0
3,Video_4_new_header.mp4,143,1,3,260.26,875.06,detected,0
3,Video_4_new_header.mp4,144,2,1,509.67,1070.04,detected,0
3,Video_4_new_header.mp4,144,1,3,242.05,876.46,detected,0
3,Video_4_new_header.mp4,145,2,1,512.85,1079.16,detected,0
3,Video_4_new_header.mp4,145,1,3,237.85,876.29,detected,0
3,Video_4_new_header.mp4,146,2,1,519.44,1086.69,detected,0
3,Video_4_new_header.mp4,146,1,3,228.32,879.14,detected,0
3,Video_4_new_header.mp4,147,2,1,523.58,1093.22,detected,0
3,Video_4_new_header.mp4,147,1,3,217.25,882.27,detected,0
3,Video_4_new_header.mp4,148,2,4,532.44,1101.14,detected,0
3,Video_4_new_header.mp4,148,1,3,208.33,883.36,detected,0
3,Video_4_new_header.mp4,149,2,4,537.9,1108.73,detected,0
3,Video_4_new_header.mp4,149,1,3,196.75,888.02,detected,0
3,Video_4_new_header.mp4,150,2,4,541.25,1116.63,detected,0
3,Video_4_new_header.mp4,150,1,3,190.15,889.73,detected,0
